Id,Prediction
215,3317873.1666666665
216,4401224.2608695654
217,3317873.1666666665
218,3317873.1666666665
219,5308332.118644068
220,5308332.118644068
221,4401224.2608695654
222,5308332.118644068
223,3317873.1666666665
224,4401224.2608695654
225,5308332.118644068
226,5308332.118644068
227,5308332.118644068
228,3317873.1666666665
229,3317873.1666666665
230,5308332.118644068
231,5308332.118644068
232,4401224.2608695654
233,4401224.2608695654
234,3317873.1666666665
235,4401224.2608695654
236,3317873.1666666665
237,3317873.1666666665
238,5308332.118644068
239,4401224.2608695654
240,4401224.2608695654
241,5308332.118644068
242,3317873.1666666665
243,4401224.2608695654
244,4401224.2608695654
245,5308332.118644068
246,3317873.1666666665
247,4401224.2608695654
248,5308332.118644068
249,5308332.118644068
250,5308332.118644068
251,5308332.118644068
252,5308332.118644068
253,4401224.2608695654
254,3317873.1666666665
255,5308332.118644068
256,3317873.1666666665
257,5308332.118644068
258,4401224.2608695654
259,5308332.118644068
260,3317873.1666666665
261,4401224.2608695654
262,4401224.2608695654
263,4401224.2608695654
264,3317873.1666666665
265,4401224.2608695654
266,5308332.118644068
267,5308332.118644068
268,4401224.2608695654
269,3317873.1666666665
270,4401224.2608695654
271,5308332.118644068
272,4401224.2608695654
273,5308332.118644068
274,3317873.1666666665
275,3317873.1666666665
276,5308332.118644068
277,3317873.1666666665
278,5308332.118644068
279,3317873.1666666665
280,4401224.2608695654
281,5308332.118644068
282,5308332.118644068
283,5308332.118644068
284,3317873.1666666665
285,3317873.1666666665
286,4401224.2608695654
287,5308332.118644068
288,5308332.118644068
289,3317873.1666666665
290,4401224.2608695654
291,4401224.2608695654
292,3317873.1666666665
293,4401224.2608695654
294,5308332.118644068
295,3317873.1666666665
296,5308332.118644068
297,4401224.2608695654
298,3317873.1666666665
299,3317873.1666666665
300,3317873.1666666665
301,4401224.2608695654
302,5308332.118644068
303,5308332.118644068
304,5308332.118644068
305,5308332.118644068
306,3317873.1666666665
307,5308332.118644068
308,3317873.1666666665
309,3317873.1666666665
310,5308332.118644068
311,4401224.2608695654
312,5308332.118644068
313,5308332.118644068
314,4401224.2608695654
315,4401224.2608695654
316,3317873.1666666665
317,3317873.1666666665
318,5308332.118644068
319,5308332.118644068
320,5308332.118644068
321,3317873.1666666665
322,5308332.118644068
323,3317873.1666666665
324,4401224.2608695654
325,5308332.118644068
326,5308332.118644068
327,4401224.2608695654
328,4401224.2608695654
329,5308332.118644068
330,4401224.2608695654
331,5308332.118644068
332,5308332.118644068
333,5308332.118644068
334,5308332.118644068
335,3317873.1666666665
336,3317873.1666666665
337,5308332.118644068
338,3317873.1666666665
339,4401224.2608695654
340,3317873.1666666665
341,3317873.1666666665
342,4401224.2608695654
343,4401224.2608695654
344,5308332.118644068
345,3317873.1666666665
346,3317873.1666666665
347,5308332.118644068
348,5308332.118644068
349,5308332.118644068
350,4401224.2608695654
351,4401224.2608695654
352,5308332.118644068
353,4401224.2608695654
354,3317873.1666666665
355,4401224.2608695654
356,3317873.1666666665
357,3317873.1666666665
358,3317873.1666666665
359,5308332.118644068
360,4401224.2608695654
361,3317873.1666666665
362,3317873.1666666665
363,5308332.118644068
364,16549064.0
365,5308332.118644068
366,5308332.118644068
367,3317873.1666666665
368,4401224.2608695654
369,4401224.2608695654
370,4401224.2608695654
371,5308332.118644068
372,5308332.118644068
373,4401224.2608695654
374,5308332.118644068
375,3317873.1666666665
376,5308332.118644068
377,5308332.118644068
378,3317873.1666666665
379,4401224.2608695654
380,5308332.118644068
381,3317873.1666666665
382,3317873.1666666665
383,3317873.1666666665
384,5308332.118644068
385,5308332.118644068
386,4401224.2608695654
387,5308332.118644068
388,3317873.1666666665
389,5308332.118644068
390,4401224.2608695654
391,4401224.2608695654
392,4401224.2608695654
393,5308332.118644068
394,4401224.2608695654
395,4401224.2608695654
396,5308332.118644068
397,4401224.2608695654
398,5308332.118644068
399,5308332.118644068
400,5308332.118644068
401,3317873.1666666665
402,4401224.2608695654
403,5308332.118644068
404,3317873.1666666665
405,4401224.2608695654
406,5308332.118644068
407,3317873.1666666665
408,3317873.1666666665
409,3317873.1666666665
410,3317873.1666666665
411,4401224.2608695654
412,5308332.118644068
413,5308332.118644068
414,4401224.2608695654
415,5308332.118644068
416,4401224.2608695654
417,3317873.1666666665
418,5308332.118644068
419,5308332.118644068
420,3317873.1666666665
421,4401224.2608695654
422,5308332.118644068
423,3317873.1666666665
424,4401224.2608695654
425,3317873.1666666665
426,4401224.2608695654
427,3317873.1666666665
428,4401224.2608695654
429,3317873.1666666665
430,5308332.118644068
431,5308332.118644068
432,3317873.1666666665
433,5308332.118644068
434,3317873.1666666665
435,4401224.2608695654
436,3317873.1666666665
437,3317873.1666666665
438,5308332.118644068
439,5308332.118644068
440,4401224.2608695654
441,4401224.2608695654
442,5308332.118644068
443,5308332.118644068
444,3317873.1666666665
445,3317873.1666666665
446,5308332.118644068
447,4401224.2608695654
448,5308332.118644068
449,4401224.2608695654
450,5308332.118644068
451,5308332.118644068
452,3317873.1666666665
453,4401224.2608695654
454,5308332.118644068
455,5308332.118644068
456,3317873.1666666665
457,5308332.118644068
458,4401224.2608695654
459,3317873.1666666665
460,4401224.2608695654
461,4401224.2608695654
462,5308332.118644068
463,4401224.2608695654
464,5308332.118644068
465,5308332.118644068
466,5308332.118644068
467,4401224.2608695654
468,4401224.2608695654
469,5308332.118644068
470,5308332.118644068
471,5308332.118644068
472,5308332.118644068
473,5308332.118644068
474,5308332.118644068
475,3317873.1666666665
476,3317873.1666666665
477,4401224.2608695654
478,3317873.1666666665
479,3317873.1666666665
480,5308332.118644068
481,16549064.0
482,3317873.1666666665
483,4401224.2608695654
484,4401224.2608695654
485,5308332.118644068
486,3317873.1666666665
487,4401224.2608695654
488,4401224.2608695654
489,3317873.1666666665
490,5308332.118644068
491,3317873.1666666665
492,4401224.2608695654
493,4401224.2608695654
494,5308332.118644068
495,3317873.1666666665
496,5308332.118644068
497,5308332.118644068
498,3317873.1666666665
499,5308332.118644068
500,3317873.1666666665
501,3317873.1666666665
502,3317873.1666666665
503,4401224.2608695654
504,5308332.118644068
505,3317873.1666666665
506,5308332.118644068
507,4401224.2608695654
508,3317873.1666666665
509,5308332.118644068
510,4401224.2608695654
511,4401224.2608695654
512,3317873.1666666665
513,5308332.118644068
514,5308332.118644068
515,3317873.1666666665
516,4401224.2608695654
517,4401224.2608695654
518,4401224.2608695654
519,4401224.2608695654
520,5308332.118644068
521,5308332.118644068
522,4401224.2608695654
523,4401224.2608695654
524,3317873.1666666665
525,3317873.1666666665
526,3317873.1666666665
527,4401224.2608695654
528,5308332.118644068
529,4401224.2608695654
530,4401224.2608695654
531,5308332.118644068
532,5308332.118644068
533,3317873.1666666665
534,5308332.118644068
535,5308332.118644068
536,4401224.2608695654
537,5308332.118644068
538,3317873.1666666665
539,5308332.118644068
540,5308332.118644068
541,5308332.118644068
542,4401224.2608695654
543,3317873.1666666665
544,4401224.2608695654
545,3317873.1666666665
546,3317873.1666666665
547,5308332.118644068
548,3317873.1666666665
549,5308332.118644068
550,3317873.1666666665
551,4401224.2608695654
552,5308332.118644068
553,5308332.118644068
554,4401224.2608695654
555,5308332.118644068
556,3317873.1666666665
557,5308332.118644068
558,5308332.118644068
559,3317873.1666666665
560,5308332.118644068
561,5308332.118644068
562,3317873.1666666665
563,4401224.2608695654
564,5308332.118644068
565,5308332.118644068
566,3317873.1666666665
567,5308332.118644068
568,3317873.1666666665
569,4401224.2608695654
570,4401224.2608695654
571,3317873.1666666665
572,5308332.118644068
573,4401224.2608695654
574,5308332.118644068
575,3317873.1666666665
576,16549064.0
577,5308332.118644068
578,4401224.2608695654
579,4401224.2608695654
580,3317873.1666666665
581,5308332.118644068
582,4401224.2608695654
583,5308332.118644068
584,4401224.2608695654
585,3317873.1666666665
586,3317873.1666666665
587,3317873.1666666665
588,3317873.1666666665
589,5308332.118644068
590,5308332.118644068
591,3317873.1666666665
592,5308332.118644068
593,3317873.1666666665
594,3317873.1666666665
595,5308332.118644068
596,4401224.2608695654
597,3317873.1666666665
598,4401224.2608695654
599,5308332.118644068
600,5308332.118644068
601,4401224.2608695654
602,5308332.118644068
603,3317873.1666666665
604,5308332.118644068
605,3317873.1666666665
606,3317873.1666666665
607,5308332.118644068
608,5308332.118644068
609,5308332.118644068
610,5308332.118644068
611,4401224.2608695654
612,5308332.118644068
613,5308332.118644068
614,4401224.2608695654
615,5308332.118644068
616,5308332.118644068
617,5308332.118644068
618,5308332.118644068
619,4401224.2608695654
620,5308332.118644068
621,16549064.0
622,4401224.2608695654
623,3317873.1666666665
624,4401224.2608695654
625,5308332.118644068
626,4401224.2608695654
627,4401224.2608695654
628,3317873.1666666665
629,5308332.118644068
630,5308332.118644068
631,5308332.118644068
632,5308332.118644068
633,5308332.118644068
634,3317873.1666666665
635,4401224.2608695654
636,5308332.118644068
637,3317873.1666666665
638,4401224.2608695654
639,5308332.118644068
640,4401224.2608695654
641,5308332.118644068
642,4401224.2608695654
643,4401224.2608695654
644,5308332.118644068
645,3317873.1666666665
646,5308332.118644068
647,3317873.1666666665
648,4401224.2608695654
649,3317873.1666666665
650,3317873.1666666665
651,5308332.118644068
652,5308332.118644068
653,3317873.1666666665
654,4401224.2608695654
655,5308332.118644068
656,3317873.1666666665
657,3317873.1666666665
658,5308332.118644068
659,4401224.2608695654
660,5308332.118644068
661,5308332.118644068
662,5308332.118644068
663,4401224.2608695654
664,3317873.1666666665
665,4401224.2608695654
666,4401224.2608695654
667,4401224.2608695654
668,5308332.118644068
669,4401224.2608695654
670,5308332.118644068
671,5308332.118644068
672,4401224.2608695654
673,4401224.2608695654
674,5308332.118644068
675,5308332.118644068
676,5308332.118644068
677,3317873.1666666665
678,5308332.118644068
679,5308332.118644068
680,3317873.1666666665
681,5308332.118644068
682,3317873.1666666665
683,4401224.2608695654
684,3317873.1666666665
685,4401224.2608695654
686,4401224.2608695654
687,3317873.1666666665
688,3317873.1666666665
689,4401224.2608695654
690,4401224.2608695654
691,3317873.1666666665
692,5308332.118644068
693,4401224.2608695654
694,3317873.1666666665
695,3317873.1666666665
696,3317873.1666666665
697,4401224.2608695654
698,3317873.1666666665
699,3317873.1666666665
700,5308332.118644068
701,4401224.2608695654
702,5308332.118644068
703,5308332.118644068
704,3317873.1666666665
705,3317873.1666666665
706,5308332.118644068
707,5308332.118644068
708,5308332.118644068
709,3317873.1666666665
710,5308332.118644068
711,5308332.118644068
712,5308332.118644068
713,3317873.1666666665
714,3317873.1666666665
715,3317873.1666666665
716,3317873.1666666665
717,3317873.1666666665
718,5308332.118644068
719,5308332.118644068
720,3317873.1666666665
721,5308332.118644068
722,3317873.1666666665
723,5308332.118644068
724,5308332.118644068
725,5308332.118644068
726,5308332.118644068
727,3317873.1666666665
728,5308332.118644068
729,5308332.118644068
730,3317873.1666666665
731,3317873.1666666665
732,3317873.1666666665
733,4401224.2608695654
734,5308332.118644068
735,4401224.2608695654
736,5308332.118644068
737,3317873.1666666665
738,5308332.118644068
739,3317873.1666666665
740,3317873.1666666665
741,3317873.1666666665
742,5308332.118644068
743,4401224.2608695654
744,3317873.1666666665
745,4401224.2608695654
746,3317873.1666666665
747,4401224.2608695654
748,4401224.2608695654
749,5308332.118644068
750,5308332.118644068
751,4401224.2608695654
752,3317873.1666666665
753,3317873.1666666665
754,3317873.1666666665
755,3317873.1666666665
756,3317873.1666666665
757,5308332.118644068
758,5308332.118644068
759,5308332.118644068
760,5308332.118644068
761,3317873.1666666665
762,5308332.118644068
763,3317873.1666666665
764,5308332.118644068
765,4401224.2608695654
766,4401224.2608695654
767,4401224.2608695654
768,3317873.1666666665
769,4401224.2608695654
770,3317873.1666666665
771,3317873.1666666665
772,5308332.118644068
773,3317873.1666666665
774,3317873.1666666665
775,4401224.2608695654
776,3317873.1666666665
777,3317873.1666666665
778,4401224.2608695654
779,3317873.1666666665
780,5308332.118644068
781,3317873.1666666665
782,3317873.1666666665
783,5308332.118644068
784,5308332.118644068
785,4401224.2608695654
786,4401224.2608695654
787,4401224.2608695654
788,5308332.118644068
789,5308332.118644068
790,3317873.1666666665
791,5308332.118644068
792,3317873.1666666665
793,3317873.1666666665
794,3317873.1666666665
795,5308332.118644068
796,4401224.2608695654
797,5308332.118644068
798,5308332.118644068
799,5308332.118644068
800,4401224.2608695654
801,16549064.0
802,4401224.2608695654
803,5308332.118644068
804,3317873.1666666665
805,3317873.1666666665
806,3317873.1666666665
807,4401224.2608695654
808,5308332.118644068
809,3317873.1666666665
810,3317873.1666666665
811,4401224.2608695654
812,3317873.1666666665
813,3317873.1666666665
814,3317873.1666666665
815,4401224.2608695654
816,3317873.1666666665
817,4401224.2608695654
818,3317873.1666666665
819,4401224.2608695654
820,5308332.118644068
821,4401224.2608695654
822,4401224.2608695654
823,3317873.1666666665
824,5308332.118644068
825,5308332.118644068
826,5308332.118644068
827,3317873.1666666665
828,5308332.118644068
829,3317873.1666666665
830,4401224.2608695654
831,5308332.118644068
832,4401224.2608695654
833,4401224.2608695654
834,4401224.2608695654
835,3317873.1666666665
836,3317873.1666666665
837,5308332.118644068
838,4401224.2608695654
839,3317873.1666666665
840,3317873.1666666665
841,5308332.118644068
842,4401224.2608695654
843,3317873.1666666665
844,3317873.1666666665
845,4401224.2608695654
846,5308332.118644068
847,4401224.2608695654
848,3317873.1666666665
849,4401224.2608695654
850,3317873.1666666665
851,5308332.118644068
852,5308332.118644068
853,5308332.118644068
854,5308332.118644068
855,3317873.1666666665
856,4401224.2608695654
857,4401224.2608695654
858,3317873.1666666665
859,3317873.1666666665
860,3317873.1666666665
861,5308332.118644068
862,5308332.118644068
863,5308332.118644068
864,4401224.2608695654
865,4401224.2608695654
866,3317873.1666666665
867,3317873.1666666665
868,4401224.2608695654
869,4401224.2608695654
870,5308332.118644068
871,5308332.118644068
872,3317873.1666666665
873,5308332.118644068
874,4401224.2608695654
875,5308332.118644068
876,5308332.118644068
877,5308332.118644068
878,3317873.1666666665
879,4401224.2608695654
880,4401224.2608695654
881,3317873.1666666665
882,5308332.118644068
883,5308332.118644068
884,5308332.118644068
885,4401224.2608695654
886,3317873.1666666665
887,5308332.118644068
888,5308332.118644068
889,4401224.2608695654
890,5308332.118644068
891,5308332.118644068
892,5308332.118644068
893,4401224.2608695654
894,5308332.118644068
895,5308332.118644068
896,3317873.1666666665
897,3317873.1666666665
898,3317873.1666666665
899,5308332.118644068
900,3317873.1666666665
901,5308332.118644068
902,4401224.2608695654
903,5308332.118644068
904,5308332.118644068
905,3317873.1666666665
906,5308332.118644068
907,5308332.118644068
908,5308332.118644068
909,5308332.118644068
910,5308332.118644068
911,3317873.1666666665
912,5308332.118644068
913,4401224.2608695654
914,5308332.118644068
915,4401224.2608695654
916,3317873.1666666665
917,5308332.118644068
918,5308332.118644068
919,4401224.2608695654
920,5308332.118644068
921,4401224.2608695654
922,4401224.2608695654
923,3317873.1666666665
924,5308332.118644068
925,5308332.118644068
926,5308332.118644068
927,5308332.118644068
928,5308332.118644068
929,5308332.118644068
930,3317873.1666666665
931,5308332.118644068
932,4401224.2608695654
933,5308332.118644068
934,3317873.1666666665
935,4401224.2608695654
936,4401224.2608695654
937,5308332.118644068
938,4401224.2608695654
939,5308332.118644068
940,5308332.118644068
941,3317873.1666666665
942,4401224.2608695654
943,5308332.118644068
944,3317873.1666666665
945,3317873.1666666665
946,5308332.118644068
947,3317873.1666666665
948,3317873.1666666665
949,5308332.118644068
950,5308332.118644068
951,3317873.1666666665
952,4401224.2608695654
953,3317873.1666666665
954,4401224.2608695654
955,4401224.2608695654
956,4401224.2608695654
957,16549064.0
958,4401224.2608695654
959,4401224.2608695654
960,4401224.2608695654
961,5308332.118644068
962,5308332.118644068
963,4401224.2608695654
964,5308332.118644068
965,5308332.118644068
966,4401224.2608695654
967,4401224.2608695654
968,5308332.118644068
969,5308332.118644068
970,3317873.1666666665
971,3317873.1666666665
972,3317873.1666666665
973,3317873.1666666665
974,3317873.1666666665
975,3317873.1666666665
976,3317873.1666666665
977,3317873.1666666665
978,4401224.2608695654
979,5308332.118644068
980,5308332.118644068
981,4401224.2608695654
982,3317873.1666666665
983,5308332.118644068
984,4401224.2608695654
985,5308332.118644068
986,4401224.2608695654
987,5308332.118644068
988,3317873.1666666665
989,3317873.1666666665
990,16549064.0
991,3317873.1666666665
992,3317873.1666666665
993,5308332.118644068
994,3317873.1666666665
995,3317873.1666666665
996,5308332.118644068
997,5308332.118644068
998,3317873.1666666665
999,3317873.1666666665
1000,5308332.118644068
1001,3317873.1666666665
1002,3317873.1666666665
1003,4401224.2608695654
1004,4401224.2608695654
1005,5308332.118644068
1006,5308332.118644068
1007,5308332.118644068
1008,3317873.1666666665
1009,3317873.1666666665
1010,3317873.1666666665
1011,5308332.118644068
1012,4401224.2608695654
1013,4401224.2608695654
1014,3317873.1666666665
1015,3317873.1666666665
1016,5308332.118644068
1017,3317873.1666666665
1018,3317873.1666666665
1019,5308332.118644068
1020,5308332.118644068
1021,5308332.118644068
1022,5308332.118644068
1023,5308332.118644068
1024,5308332.118644068
1025,3317873.1666666665
1026,4401224.2608695654
1027,5308332.118644068
1028,5308332.118644068
1029,3317873.1666666665
1030,5308332.118644068
1031,3317873.1666666665
1032,3317873.1666666665
1033,5308332.118644068
1034,5308332.118644068
1035,3317873.1666666665
1036,5308332.118644068
1037,5308332.118644068
1038,4401224.2608695654
1039,3317873.1666666665
1040,3317873.1666666665
1041,5308332.118644068
1042,3317873.1666666665
1043,4401224.2608695654
1044,5308332.118644068
1045,5308332.118644068
1046,4401224.2608695654
1047,4401224.2608695654
1048,3317873.1666666665
1049,3317873.1666666665
1050,4401224.2608695654
1051,4401224.2608695654
1052,3317873.1666666665
1053,3317873.1666666665
1054,5308332.118644068
1055,3317873.1666666665
1056,5308332.118644068
1057,5308332.118644068
1058,5308332.118644068
1059,5308332.118644068
1060,5308332.118644068
1061,4401224.2608695654
1062,5308332.118644068
1063,5308332.118644068
1064,4401224.2608695654
1065,5308332.118644068
1066,3317873.1666666665
1067,3317873.1666666665
1068,5308332.118644068
1069,3317873.1666666665
1070,4401224.2608695654
1071,3317873.1666666665
1072,5308332.118644068
1073,4401224.2608695654
1074,4401224.2608695654
1075,4401224.2608695654
1076,3317873.1666666665
1077,3317873.1666666665
1078,3317873.1666666665
1079,4401224.2608695654
1080,3317873.1666666665
1081,3317873.1666666665
1082,3317873.1666666665
1083,4401224.2608695654
1084,4401224.2608695654
1085,3317873.1666666665
1086,4401224.2608695654
1087,5308332.118644068
1088,5308332.118644068
1089,3317873.1666666665
1090,5308332.118644068
1091,5308332.118644068
1092,4401224.2608695654
1093,5308332.118644068
1094,5308332.118644068
1095,5308332.118644068
1096,5308332.118644068
1097,3317873.1666666665
1098,5308332.118644068
1099,4401224.2608695654
1100,5308332.118644068
1101,5308332.118644068
1102,5308332.118644068
1103,3317873.1666666665
1104,5308332.118644068
1105,3317873.1666666665
1106,3317873.1666666665
1107,5308332.118644068
1108,3317873.1666666665
1109,5308332.118644068
1110,5308332.118644068
1111,3317873.1666666665
1112,3317873.1666666665
1113,5308332.118644068
1114,5308332.118644068
1115,5308332.118644068
1116,5308332.118644068
1117,4401224.2608695654
1118,3317873.1666666665
1119,3317873.1666666665
1120,3317873.1666666665
1121,5308332.118644068
1122,5308332.118644068
1123,4401224.2608695654
1124,4401224.2608695654
1125,4401224.2608695654
1126,4401224.2608695654
1127,5308332.118644068
1128,5308332.118644068
1129,5308332.118644068
1130,4401224.2608695654
1131,4401224.2608695654
1132,4401224.2608695654
1133,3317873.1666666665
1134,5308332.118644068
1135,3317873.1666666665
1136,5308332.118644068
1137,5308332.118644068
1138,3317873.1666666665
1139,5308332.118644068
1140,5308332.118644068
1141,5308332.118644068
1142,5308332.118644068
1143,3317873.1666666665
1144,5308332.118644068
1145,3317873.1666666665
1146,4401224.2608695654
1147,5308332.118644068
1148,5308332.118644068
1149,3317873.1666666665
1150,5308332.118644068
1151,3317873.1666666665
1152,5308332.118644068
1153,4401224.2608695654
1154,3317873.1666666665
1155,3317873.1666666665
1156,3317873.1666666665
1157,4401224.2608695654
1158,4401224.2608695654
1159,5308332.118644068
1160,4401224.2608695654
1161,4401224.2608695654
1162,4401224.2608695654
1163,3317873.1666666665
1164,5308332.118644068
1165,5308332.118644068
1166,3317873.1666666665
1167,4401224.2608695654
1168,5308332.118644068
1169,5308332.118644068
1170,3317873.1666666665
1171,3317873.1666666665
1172,3317873.1666666665
1173,4401224.2608695654
1174,3317873.1666666665
1175,4401224.2608695654
1176,4401224.2608695654
1177,5308332.118644068
1178,3317873.1666666665
1179,4401224.2608695654
1180,5308332.118644068
1181,3317873.1666666665
1182,5308332.118644068
1183,4401224.2608695654
1184,5308332.118644068
1185,3317873.1666666665
1186,4401224.2608695654
1187,4401224.2608695654
1188,4401224.2608695654
1189,5308332.118644068
1190,3317873.1666666665
1191,4401224.2608695654
1192,5308332.118644068
1193,5308332.118644068
1194,16549064.0
1195,3317873.1666666665
1196,3317873.1666666665
1197,5308332.118644068
1198,3317873.1666666665
1199,5308332.118644068
1200,16549064.0
1201,4401224.2608695654
1202,5308332.118644068
1203,4401224.2608695654
1204,4401224.2608695654
1205,5308332.118644068
1206,4401224.2608695654
1207,3317873.1666666665
1208,5308332.118644068
1209,4401224.2608695654
1210,3317873.1666666665
1211,16549064.0
1212,3317873.1666666665
1213,5308332.118644068
1214,4401224.2608695654
1215,5308332.118644068
1216,5308332.118644068
1217,3317873.1666666665
1218,5308332.118644068
1219,5308332.118644068
1220,5308332.118644068
1221,4401224.2608695654
1222,4401224.2608695654
1223,5308332.118644068
1224,3317873.1666666665
1225,4401224.2608695654
1226,5308332.118644068
1227,16549064.0
1228,3317873.1666666665
1229,3317873.1666666665
1230,4401224.2608695654
1231,3317873.1666666665
1232,3317873.1666666665
1233,5308332.118644068
1234,5308332.118644068
1235,3317873.1666666665
1236,4401224.2608695654
1237,3317873.1666666665
1238,4401224.2608695654
1239,5308332.118644068
1240,4401224.2608695654
1241,4401224.2608695654
1242,5308332.118644068
1243,3317873.1666666665
1244,4401224.2608695654
1245,5308332.118644068
1246,3317873.1666666665
1247,5308332.118644068
1248,4401224.2608695654
1249,4401224.2608695654
1250,5308332.118644068
1251,3317873.1666666665
1252,4401224.2608695654
1253,5308332.118644068
1254,5308332.118644068
1255,3317873.1666666665
1256,3317873.1666666665
1257,4401224.2608695654
1258,5308332.118644068
1259,3317873.1666666665
1260,3317873.1666666665
1261,4401224.2608695654
1262,4401224.2608695654
1263,3317873.1666666665
1264,5308332.118644068
1265,5308332.118644068
1266,3317873.1666666665
1267,4401224.2608695654
1268,5308332.118644068
1269,5308332.118644068
1270,3317873.1666666665
1271,5308332.118644068
1272,5308332.118644068
1273,4401224.2608695654
1274,3317873.1666666665
1275,5308332.118644068
1276,4401224.2608695654
1277,4401224.2608695654
1278,3317873.1666666665
1279,3317873.1666666665
1280,5308332.118644068
1281,3317873.1666666665
1282,3317873.1666666665
1283,3317873.1666666665
1284,4401224.2608695654
1285,4401224.2608695654
1286,3317873.1666666665
1287,4401224.2608695654
1288,4401224.2608695654
1289,5308332.118644068
1290,4401224.2608695654
1291,5308332.118644068
1292,5308332.118644068
1293,5308332.118644068
